Gene stable ID	Gene name	Chromosome/scaffold name	Gene Synonym	Gene type	NCBI gene (formerly Entrezgene) ID
FBgn0001083	fw	X	fw	protein_coding	32162
FBgn0030360	CG1806	X	CG1806	protein_coding	32163
FBgn0030360	CG1806	X	CG1806	protein_coding	32163
FBgn0030360	CG1806	X	CG1806	protein_coding	32163
FBgn0030360	CG1806	X	CG1806	protein_coding	32163
FBgn0030361	CG1492	X	CG1492	protein_coding	32164
FBgn0030361	CG1492	X	CG1492	protein_coding	32164
FBgn0030361	CG1492	X	CG1492	protein_coding	32164
FBgn0030361	CG1492	X	CG1492	protein_coding	32164
FBgn0030362	regucalcin	X	regucalcin	protein_coding	32165
FBgn0030362	regucalcin	X	regucalcin	protein_coding	32165
FBgn0030362	regucalcin	X	regucalcin	protein_coding	32165
FBgn0030362	regucalcin	X	regucalcin	protein_coding	32165
FBgn0043001	Chrac-16	X	Chrac-16	protein_coding	32166
FBgn0043001	Chrac-16	X	Chrac-16	protein_coding	32166
FBgn0043001	Chrac-16	X	Chrac-16	protein_coding	32166
FBgn0043001	Chrac-16	X	Chrac-16	protein_coding	32166
FBgn0030364	Lsm12a	X	Lsm12a	protein_coding	32167
FBgn0030364	Lsm12a	X	Lsm12a	protein_coding	32167
FBgn0030364	Lsm12a	X	Lsm12a	protein_coding	32167
FBgn0030364	Lsm12a	X	Lsm12a	protein_coding	32167
FBgn0030365	Tango4	X	Tango4	protein_coding	32168
FBgn0030365	Tango4	X	Tango4	protein_coding	32168
FBgn0030365	Tango4	X	Tango4	protein_coding	32168
FBgn0030365	Tango4	X	Tango4	protein_coding	32168
FBgn0030366	Usp7	X	Usp7	protein_coding	32169
FBgn0030366	Usp7	X	Usp7	protein_coding	32169
FBgn0030366	Usp7	X	Usp7	protein_coding	32169
FBgn0030366	Usp7	X	Usp7	protein_coding	32169
FBgn0030367	Cyp311a1	X	Cyp311a1	protein_coding	32170
FBgn0030367	Cyp311a1	X	Cyp311a1	protein_coding	32170
FBgn0030367	Cyp311a1	X	Cyp311a1	protein_coding	32170
FBgn0030367	Cyp311a1	X	Cyp311a1	protein_coding	32170
FBgn0030369	Cyp318a1	X	Cyp318a1	protein_coding	32172
FBgn0030369	Cyp318a1	X	Cyp318a1	protein_coding	32172
FBgn0030369	Cyp318a1	X	Cyp318a1	protein_coding	32172
FBgn0030369	Cyp318a1	X	Cyp318a1	protein_coding	32172
FBgn0264675	lncRNA:CR43960	X	lncRNA:CR43960	ncRNA	14462396
FBgn0264675	lncRNA:CR43960	X	lncRNA:CR43960	ncRNA	14462396
FBgn0264675	lncRNA:CR43960	X	lncRNA:CR43960	ncRNA	14462396
FBgn0264675	lncRNA:CR43960	X	lncRNA:CR43960	ncRNA	14462396
FBgn0267001	Ten-a	X	Ten-a	protein_coding	32183
FBgn0267001	Ten-a	X	Ten-a	protein_coding	32183
FBgn0267001	Ten-a	X	Ten-a	protein_coding	32183
FBgn0267001	Ten-a	X	Ten-a	protein_coding	32183
FBgn0030370	Uch-L5R	X	Uch-L5R	protein_coding	32173
FBgn0030370	Uch-L5R	X	Uch-L5R	protein_coding	32173
FBgn0030370	Uch-L5R	X	Uch-L5R	protein_coding	32173
FBgn0030370	Uch-L5R	X	Uch-L5R	protein_coding	32173
FBgn0052656	Muc11A	X	Muc11A	protein_coding	32174
FBgn0052656	Muc11A	X	Muc11A	protein_coding	32174
FBgn0052656	Muc11A	X	Muc11A	protein_coding	32174
FBgn0052656	Muc11A	X	Muc11A	protein_coding	32174
FBgn0264676	lncRNA:CR43961	X	lncRNA:CR43961	ncRNA	19834717
FBgn0264676	lncRNA:CR43961	X	lncRNA:CR43961	ncRNA	19834717
FBgn0264676	lncRNA:CR43961	X	lncRNA:CR43961	ncRNA	19834717
FBgn0264676	lncRNA:CR43961	X	lncRNA:CR43961	ncRNA	19834717
FBgn0085352	CG34323	X	CG34323	protein_coding	5740207
FBgn0085352	CG34323	X	CG34323	protein_coding	5740207
FBgn0085352	CG34323	X	CG34323	protein_coding	5740207
FBgn0085352	CG34323	X	CG34323	protein_coding	5740207
FBgn0030373	moon	X	moon	protein_coding	32176
FBgn0030373	moon	X	moon	protein_coding	32176
FBgn0030373	moon	X	moon	protein_coding	32176
FBgn0030373	moon	X	moon	protein_coding	32176
FBgn0030374	CG15734	X	CG15734	protein_coding	32177
FBgn0030374	CG15734	X	CG15734	protein_coding	32177
FBgn0030374	CG15734	X	CG15734	protein_coding	32177
FBgn0030374	CG15734	X	CG15734	protein_coding	32177
FBgn0052657	lncRNA:CR32657	X	lncRNA:CR32657	ncRNA	3772397
FBgn0052657	lncRNA:CR32657	X	lncRNA:CR32657	ncRNA	3772397
FBgn0052657	lncRNA:CR32657	X	lncRNA:CR32657	ncRNA	3772397
FBgn0052657	lncRNA:CR32657	X	lncRNA:CR32657	ncRNA	3772397
FBgn0040859	lncRNA:CR32658	X	lncRNA:CR32658	ncRNA	3772624
FBgn0040859	lncRNA:CR32658	X	lncRNA:CR32658	ncRNA	3772624
FBgn0040859	lncRNA:CR32658	X	lncRNA:CR32658	ncRNA	3772624
FBgn0040859	lncRNA:CR32658	X	lncRNA:CR32658	ncRNA	3772624
FBgn0030375	CG11356	X	CG11356	protein_coding	32178
FBgn0030375	CG11356	X	CG11356	protein_coding	32178
FBgn0030375	CG11356	X	CG11356	protein_coding	32178
FBgn0030375	CG11356	X	CG11356	protein_coding	32178
FBgn0030376	CG2750	X	CG2750	protein_coding	32179
FBgn0030376	CG2750	X	CG2750	protein_coding	32179
FBgn0030376	CG2750	X	CG2750	protein_coding	32179
FBgn0030376	CG2750	X	CG2750	protein_coding	32179
FBgn0030377	CG1924	X	CG1924	protein_coding	32180
FBgn0030377	CG1924	X	CG1924	protein_coding	32180
FBgn0030377	CG1924	X	CG1924	protein_coding	32180
FBgn0030377	CG1924	X	CG1924	protein_coding	32180
FBgn0052655	CG32655	X	CG32655	protein_coding	318143
FBgn0052655	CG32655	X	CG32655	protein_coding	318143
FBgn0052655	CG32655	X	CG32655	protein_coding	318143
FBgn0052655	CG32655	X	CG32655	protein_coding	318143
FBgn0267163	CG45603	X	CG45603	protein_coding	19835642
FBgn0267163	CG45603	X	CG45603	protein_coding	19835642
FBgn0267163	CG45603	X	CG45603	protein_coding	19835642
FBgn0267163	CG45603	X	CG45603	protein_coding	19835642
FBgn0030384	CG2577	X	CG2577	protein_coding	32188
FBgn0030384	CG2577	X	CG2577	protein_coding	32188
FBgn0030384	CG2577	X	CG2577	protein_coding	32188
FBgn0030384	CG2577	X	CG2577	protein_coding	32188
FBgn0030385	Ir11a	X	Ir11a	protein_coding	32189
FBgn0030385	Ir11a	X	Ir11a	protein_coding	32189
FBgn0030385	Ir11a	X	Ir11a	protein_coding	32189
FBgn0030385	Ir11a	X	Ir11a	protein_coding	32189
FBgn0052651	CG32651	X	CG32651	protein_coding	318140
FBgn0052651	CG32651	X	CG32651	protein_coding	318140
FBgn0052651	CG32651	X	CG32651	protein_coding	318140
FBgn0052651	CG32651	X	CG32651	protein_coding	318140
FBgn0030386	CG2574	X	CG2574	protein_coding	32190
FBgn0030386	CG2574	X	CG2574	protein_coding	32190
FBgn0030386	CG2574	X	CG2574	protein_coding	32190
FBgn0030386	CG2574	X	CG2574	protein_coding	32190
FBgn0052652	lncRNA:CR32652	X	lncRNA:CR32652	ncRNA	26067086
FBgn0052652	lncRNA:CR32652	X	lncRNA:CR32652	ncRNA	26067086
FBgn0052652	lncRNA:CR32652	X	lncRNA:CR32652	ncRNA	26067086
FBgn0052652	lncRNA:CR32652	X	lncRNA:CR32652	ncRNA	26067086
FBgn0259680	Pkcdelta	X	Pkcdelta	protein_coding	32191
FBgn0259680	Pkcdelta	X	Pkcdelta	protein_coding	32191
FBgn0259680	Pkcdelta	X	Pkcdelta	protein_coding	32191
FBgn0259680	Pkcdelta	X	Pkcdelta	protein_coding	32191
FBgn0030389	CG15927	X	CG15927	protein_coding	32193
FBgn0030389	CG15927	X	CG15927	protein_coding	32193
FBgn0030389	CG15927	X	CG15927	protein_coding	32193
FBgn0030389	CG15927	X	CG15927	protein_coding	32193
FBgn0267175	lncRNA:CR45615	X	lncRNA:CR45615	ncRNA	19835267
FBgn0267175	lncRNA:CR45615	X	lncRNA:CR45615	ncRNA	19835267
FBgn0267175	lncRNA:CR45615	X	lncRNA:CR45615	ncRNA	19835267
FBgn0267175	lncRNA:CR45615	X	lncRNA:CR45615	ncRNA	19835267
FBgn0030390	CG15731	X	CG15731	protein_coding	32194
FBgn0030390	CG15731	X	CG15731	protein_coding	32194
FBgn0030390	CG15731	X	CG15731	protein_coding	32194
FBgn0030390	CG15731	X	CG15731	protein_coding	32194
FBgn0030391	Rab40	X	Rab40	protein_coding	32195
FBgn0030391	Rab40	X	Rab40	protein_coding	32195
FBgn0030391	Rab40	X	Rab40	protein_coding	32195
FBgn0030391	Rab40	X	Rab40	protein_coding	32195
FBgn0259143	CG42258	X	CG42258	protein_coding	32196
FBgn0259143	CG42258	X	CG42258	protein_coding	32196
FBgn0259143	CG42258	X	CG42258	protein_coding	32196
FBgn0259143	CG42258	X	CG42258	protein_coding	32196
FBgn0030394	Cpr11A	X	Cpr11A	protein_coding	32198
FBgn0030394	Cpr11A	X	Cpr11A	protein_coding	32198
FBgn0030394	Cpr11A	X	Cpr11A	protein_coding	32198
FBgn0030394	Cpr11A	X	Cpr11A	protein_coding	32198
FBgn0002562	Lsp1alpha	X	Lsp1alpha	protein_coding	32199
FBgn0002562	Lsp1alpha	X	Lsp1alpha	protein_coding	32199
FBgn0002562	Lsp1alpha	X	Lsp1alpha	protein_coding	32199
FBgn0002562	Lsp1alpha	X	Lsp1alpha	protein_coding	32199
FBgn0030395	Mks1	X	Mks1	protein_coding	32200
FBgn0030395	Mks1	X	Mks1	protein_coding	32200
FBgn0030395	Mks1	X	Mks1	protein_coding	32200
FBgn0030395	Mks1	X	Mks1	protein_coding	32200
FBgn0030396	CG2556	X	CG2556	protein_coding	32201
FBgn0030396	CG2556	X	CG2556	protein_coding	32201
FBgn0030396	CG2556	X	CG2556	protein_coding	32201
FBgn0030396	CG2556	X	CG2556	protein_coding	32201
FBgn0086047	snoRNA:Me18S-G894	X	snoRNA:Me18S-G894	snoRNA	5740251
FBgn0086047	snoRNA:Me18S-G894	X	snoRNA:Me18S-G894	snoRNA	5740251
FBgn0086047	snoRNA:Me18S-G894	X	snoRNA:Me18S-G894	snoRNA	5740251
FBgn0086047	snoRNA:Me18S-G894	X	snoRNA:Me18S-G894	snoRNA	5740251
FBgn0264542	hwt	X	hwt	protein_coding	32202
FBgn0264542	hwt	X	hwt	protein_coding	32202
FBgn0264542	hwt	X	hwt	protein_coding	32202
FBgn0264542	hwt	X	hwt	protein_coding	32202
FBgn0030398	Cpr11B	X	Cpr11B	protein_coding	32203
FBgn0030398	Cpr11B	X	Cpr11B	protein_coding	32203
FBgn0030398	Cpr11B	X	Cpr11B	protein_coding	32203
FBgn0030398	Cpr11B	X	Cpr11B	protein_coding	32203
FBgn0030400	Pits	X	Pits	protein_coding	32205
FBgn0030400	Pits	X	Pits	protein_coding	32205
FBgn0030400	Pits	X	Pits	protein_coding	32205
FBgn0030400	Pits	X	Pits	protein_coding	32205
FBgn0283712	LIMK1	X	LIMK1	protein_coding	32207
FBgn0283712	LIMK1	X	LIMK1	protein_coding	32207
FBgn0283712	LIMK1	X	LIMK1	protein_coding	32207
FBgn0283712	LIMK1	X	LIMK1	protein_coding	32207
FBgn0030403	CG1824	X	CG1824	protein_coding	32208
FBgn0030403	CG1824	X	CG1824	protein_coding	32208
FBgn0030403	CG1824	X	CG1824	protein_coding	32208
FBgn0030403	CG1824	X	CG1824	protein_coding	32208
FBgn0052654	Sec16	X	Sec16	protein_coding	32209
FBgn0052654	Sec16	X	Sec16	protein_coding	32209
FBgn0052654	Sec16	X	Sec16	protein_coding	32209
FBgn0052654	Sec16	X	Sec16	protein_coding	32209
FBgn0030406	CG1463	X	CG1463	protein_coding	32211
FBgn0030406	CG1463	X	CG1463	protein_coding	32211
FBgn0030406	CG1463	X	CG1463	protein_coding	32211
FBgn0030406	CG1463	X	CG1463	protein_coding	32211
FBgn0030407	Fpgs	X	Fpgs	protein_coding	32212
FBgn0030407	Fpgs	X	Fpgs	protein_coding	32212
FBgn0030407	Fpgs	X	Fpgs	protein_coding	32212
FBgn0030407	Fpgs	X	Fpgs	protein_coding	32212
FBgn0267181	asRNA:CR45621	X	asRNA:CR45621	ncRNA	19835227
FBgn0267181	asRNA:CR45621	X	asRNA:CR45621	ncRNA	19835227
FBgn0267181	asRNA:CR45621	X	asRNA:CR45621	ncRNA	19835227
FBgn0267181	asRNA:CR45621	X	asRNA:CR45621	ncRNA	19835227
FBgn0030408	CG11085	X	CG11085	protein_coding	32213
FBgn0030408	CG11085	X	CG11085	protein_coding	32213
FBgn0030408	CG11085	X	CG11085	protein_coding	32213
FBgn0030408	CG11085	X	CG11085	protein_coding	32213
FBgn0265761	lncRNA:CR44568	X	lncRNA:CR44568	ncRNA	19836141
FBgn0265761	lncRNA:CR44568	X	lncRNA:CR44568	ncRNA	19836141
FBgn0265761	lncRNA:CR44568	X	lncRNA:CR44568	ncRNA	19836141
FBgn0265761	lncRNA:CR44568	X	lncRNA:CR44568	ncRNA	19836141
FBgn0030409	CG15728	X	CG15728	protein_coding	32214
FBgn0030409	CG15728	X	CG15728	protein_coding	32214
FBgn0030409	CG15728	X	CG15728	protein_coding	32214
FBgn0030409	CG15728	X	CG15728	protein_coding	32214
FBgn0030410	Aven	X	Aven	protein_coding	32215
FBgn0030410	Aven	X	Aven	protein_coding	32215
FBgn0030410	Aven	X	Aven	protein_coding	32215
FBgn0030410	Aven	X	Aven	protein_coding	32215
FBgn0030411	CG2540	X	CG2540	protein_coding	32216
FBgn0030411	CG2540	X	CG2540	protein_coding	32216
FBgn0030411	CG2540	X	CG2540	protein_coding	32216
FBgn0030411	CG2540	X	CG2540	protein_coding	32216
FBgn0030412	Tomosyn	X	Tomosyn	protein_coding	32217
FBgn0030412	Tomosyn	X	Tomosyn	protein_coding	32217
FBgn0030412	Tomosyn	X	Tomosyn	protein_coding	32217
FBgn0030412	Tomosyn	X	Tomosyn	protein_coding	32217
FBgn0262187	mir-970	X	mir-970	pre_miRNA	12797972
FBgn0262187	mir-970	X	mir-970	pre_miRNA	12797972
FBgn0262187	mir-970	X	mir-970	pre_miRNA	12797972
FBgn0262187	mir-970	X	mir-970	pre_miRNA	12797972
FBgn0015024	CkIalpha	X	CkIalpha	protein_coding	32221
FBgn0015024	CkIalpha	X	CkIalpha	protein_coding	32221
FBgn0015024	CkIalpha	X	CkIalpha	protein_coding	32221
FBgn0015024	CkIalpha	X	CkIalpha	protein_coding	32221
FBgn0011837	Tis11	X	Tis11	protein_coding	32222
FBgn0011837	Tis11	X	Tis11	protein_coding	32222
FBgn0011837	Tis11	X	Tis11	protein_coding	32222
FBgn0011837	Tis11	X	Tis11	protein_coding	32222
FBgn0053963	lncRNA:CR33963	X	lncRNA:CR33963	ncRNA	3885572
FBgn0053963	lncRNA:CR33963	X	lncRNA:CR33963	ncRNA	3885572
FBgn0053963	lncRNA:CR33963	X	lncRNA:CR33963	ncRNA	3885572
FBgn0053963	lncRNA:CR33963	X	lncRNA:CR33963	ncRNA	3885572
FBgn0283559	mir-9377	X	mir-9377	pre_miRNA	30522424
FBgn0283559	mir-9377	X	mir-9377	pre_miRNA	30522424
FBgn0283559	mir-9377	X	mir-9377	pre_miRNA	30522424
FBgn0283559	mir-9377	X	mir-9377	pre_miRNA	30522424
FBgn0286868	lncRNA:SMRG	X	lncRNA:SMRG	ncRNA	
FBgn0286868	lncRNA:SMRG	X	lncRNA:SMRG	ncRNA	
FBgn0286868	lncRNA:SMRG	X	lncRNA:SMRG	ncRNA	
FBgn0286868	lncRNA:SMRG	X	lncRNA:SMRG	ncRNA	
FBgn0265523	Smr	X	Smr	protein_coding	32225
FBgn0265523	Smr	X	Smr	protein_coding	32225
FBgn0265523	Smr	X	Smr	protein_coding	32225
FBgn0265523	Smr	X	Smr	protein_coding	32225
FBgn0030417	CG15725	X	CG15725	protein_coding	32224
FBgn0030417	CG15725	X	CG15725	protein_coding	32224
FBgn0030417	CG15725	X	CG15725	protein_coding	32224
FBgn0030417	CG15725	X	CG15725	protein_coding	32224
FBgn0264678	lncRNA:CR43963	X	lncRNA:CR43963	ncRNA	14462398
FBgn0264678	lncRNA:CR43963	X	lncRNA:CR43963	ncRNA	14462398
FBgn0264678	lncRNA:CR43963	X	lncRNA:CR43963	ncRNA	14462398
FBgn0264678	lncRNA:CR43963	X	lncRNA:CR43963	ncRNA	14462398
FBgn0267183	asRNA:CR45623	X	asRNA:CR45623	ncRNA	19835079
FBgn0267183	asRNA:CR45623	X	asRNA:CR45623	ncRNA	19835079
FBgn0267183	asRNA:CR45623	X	asRNA:CR45623	ncRNA	19835079
FBgn0267183	asRNA:CR45623	X	asRNA:CR45623	ncRNA	19835079
FBgn0030418	CG4004	X	CG4004	protein_coding	32226
FBgn0030418	CG4004	X	CG4004	protein_coding	32226
FBgn0030418	CG4004	X	CG4004	protein_coding	32226
FBgn0030418	CG4004	X	CG4004	protein_coding	32226
FBgn0265830	lncRNA:CR44619	X	lncRNA:CR44619	ncRNA	19835994
FBgn0265830	lncRNA:CR44619	X	lncRNA:CR44619	ncRNA	19835994
FBgn0265830	lncRNA:CR44619	X	lncRNA:CR44619	ncRNA	19835994
FBgn0265830	lncRNA:CR44619	X	lncRNA:CR44619	ncRNA	19835994
FBgn0020513	Paics	X	Paics	protein_coding	32228
FBgn0020513	Paics	X	Paics	protein_coding	32228
FBgn0020513	Paics	X	Paics	protein_coding	32228
FBgn0020513	Paics	X	Paics	protein_coding	32228
FBgn0030420	CG12717	X	CG12717	protein_coding	32229
FBgn0030420	CG12717	X	CG12717	protein_coding	32229
FBgn0030420	CG12717	X	CG12717	protein_coding	32229
FBgn0030420	CG12717	X	CG12717	protein_coding	32229
FBgn0030421	Agpat1	X	Agpat1	protein_coding	32230
FBgn0030421	Agpat1	X	Agpat1	protein_coding	32230
FBgn0030421	Agpat1	X	Agpat1	protein_coding	32230
FBgn0030421	Agpat1	X	Agpat1	protein_coding	32230
FBgn0052647	CG32647	X	CG32647	protein_coding	326226
FBgn0052647	CG32647	X	CG32647	protein_coding	326226
FBgn0052647	CG32647	X	CG32647	protein_coding	326226
FBgn0052647	CG32647	X	CG32647	protein_coding	326226
FBgn0259171	Pde9	X	Pde9	protein_coding	32233
FBgn0259171	Pde9	X	Pde9	protein_coding	32233
FBgn0259171	Pde9	X	Pde9	protein_coding	32233
FBgn0259171	Pde9	X	Pde9	protein_coding	32233
FBgn0030425	Nep6	X	Nep6	protein_coding	32234
FBgn0030425	Nep6	X	Nep6	protein_coding	32234
FBgn0030425	Nep6	X	Nep6	protein_coding	32234
FBgn0030425	Nep6	X	Nep6	protein_coding	32234
FBgn0030429	CG4661	X	CG4661	protein_coding	32238
FBgn0030429	CG4661	X	CG4661	protein_coding	32238
FBgn0030429	CG4661	X	CG4661	protein_coding	32238
FBgn0030429	CG4661	X	CG4661	protein_coding	32238
FBgn0052650	CG32650	X	CG32650	protein_coding	326227
FBgn0052650	CG32650	X	CG32650	protein_coding	326227
FBgn0052650	CG32650	X	CG32650	protein_coding	326227
FBgn0052650	CG32650	X	CG32650	protein_coding	326227
FBgn0052649	Coq8	X	Coq8	protein_coding	32239
FBgn0052649	Coq8	X	Coq8	protein_coding	32239
FBgn0052649	Coq8	X	Coq8	protein_coding	32239
FBgn0052649	Coq8	X	Coq8	protein_coding	32239
FBgn0030431	CG4407	X	CG4407	protein_coding	32240
FBgn0030431	CG4407	X	CG4407	protein_coding	32240
FBgn0030431	CG4407	X	CG4407	protein_coding	32240
FBgn0030431	CG4407	X	CG4407	protein_coding	32240
FBgn0030432	CG4404	X	CG4404	protein_coding	32241
FBgn0030432	CG4404	X	CG4404	protein_coding	32241
FBgn0030432	CG4404	X	CG4404	protein_coding	32241
FBgn0030432	CG4404	X	CG4404	protein_coding	32241
FBgn0030433	mRpL49	X	mRpL49	protein_coding	32242
FBgn0030433	mRpL49	X	mRpL49	protein_coding	32242
FBgn0030433	mRpL49	X	mRpL49	protein_coding	32242
FBgn0030433	mRpL49	X	mRpL49	protein_coding	32242
FBgn0030434	Brms1	X	Brms1	protein_coding	32243
FBgn0030434	Brms1	X	Brms1	protein_coding	32243
FBgn0030434	Brms1	X	Brms1	protein_coding	32243
FBgn0030434	Brms1	X	Brms1	protein_coding	32243
FBgn0030435	CG4645	X	CG4645	protein_coding	32244
FBgn0030435	CG4645	X	CG4645	protein_coding	32244
FBgn0030435	CG4645	X	CG4645	protein_coding	32244
FBgn0030435	CG4645	X	CG4645	protein_coding	32244
FBgn0267185	lncRNA:CR45625	X	lncRNA:CR45625	ncRNA	19834844
FBgn0267185	lncRNA:CR45625	X	lncRNA:CR45625	ncRNA	19834844
FBgn0267185	lncRNA:CR45625	X	lncRNA:CR45625	ncRNA	19834844
FBgn0267185	lncRNA:CR45625	X	lncRNA:CR45625	ncRNA	19834844
FBgn0267186	lncRNA:CR45626	X	lncRNA:CR45626	ncRNA	19835326
FBgn0267186	lncRNA:CR45626	X	lncRNA:CR45626	ncRNA	19835326
FBgn0267186	lncRNA:CR45626	X	lncRNA:CR45626	ncRNA	19835326
FBgn0267186	lncRNA:CR45626	X	lncRNA:CR45626	ncRNA	19835326
FBgn0086675	fne	X	fne	protein_coding	32245
FBgn0086675	fne	X	fne	protein_coding	32245
FBgn0086675	fne	X	fne	protein_coding	32245
FBgn0086675	fne	X	fne	protein_coding	32245
FBgn0030437	hec	X	hec	protein_coding	32246
FBgn0030437	hec	X	hec	protein_coding	32246
FBgn0030437	hec	X	hec	protein_coding	32246
FBgn0030437	hec	X	hec	protein_coding	32246
FBgn0052642	CG32642	X	CG32642	protein_coding	318137
FBgn0052642	CG32642	X	CG32642	protein_coding	318137
FBgn0052642	CG32642	X	CG32642	protein_coding	318137
FBgn0052642	CG32642	X	CG32642	protein_coding	318137
FBgn0052644	Mur11Da	X	Mur11Da	protein_coding	318139
FBgn0052644	Mur11Da	X	Mur11Da	protein_coding	318139
FBgn0052644	Mur11Da	X	Mur11Da	protein_coding	318139
FBgn0052644	Mur11Da	X	Mur11Da	protein_coding	318139
FBgn0263627	asRNA:CR43636	X	asRNA:CR43636	ncRNA	12797973
FBgn0263627	asRNA:CR43636	X	asRNA:CR43636	ncRNA	12797973
FBgn0263627	asRNA:CR43636	X	asRNA:CR43636	ncRNA	12797973
FBgn0263627	asRNA:CR43636	X	asRNA:CR43636	ncRNA	12797973
FBgn0030438	CG15721	X	CG15721	protein_coding	32247
FBgn0030438	CG15721	X	CG15721	protein_coding	32247
FBgn0030438	CG15721	X	CG15721	protein_coding	32247
FBgn0030438	CG15721	X	CG15721	protein_coding	32247
FBgn0262682	asRNA:CR43152	X	asRNA:CR43152	ncRNA	12797974
FBgn0262682	asRNA:CR43152	X	asRNA:CR43152	ncRNA	12797974
FBgn0262682	asRNA:CR43152	X	asRNA:CR43152	ncRNA	12797974
FBgn0262682	asRNA:CR43152	X	asRNA:CR43152	ncRNA	12797974
FBgn0030439	CG12716	X	CG12716	protein_coding	32248
FBgn0030439	CG12716	X	CG12716	protein_coding	32248
FBgn0030439	CG12716	X	CG12716	protein_coding	32248
FBgn0030439	CG12716	X	CG12716	protein_coding	32248
FBgn0052643	CG32643	X	CG32643	protein_coding	318138
FBgn0052643	CG32643	X	CG32643	protein_coding	318138
FBgn0052643	CG32643	X	CG32643	protein_coding	318138
FBgn0052643	CG32643	X	CG32643	protein_coding	318138
FBgn0265597	rad	X	rad	protein_coding	32253
FBgn0265597	rad	X	rad	protein_coding	32253
FBgn0265597	rad	X	rad	protein_coding	32253
FBgn0265597	rad	X	rad	protein_coding	32253
FBgn0030440	CG15719	X	CG15719	protein_coding	32249
FBgn0030440	CG15719	X	CG15719	protein_coding	32249
FBgn0030440	CG15719	X	CG15719	protein_coding	32249
FBgn0030440	CG15719	X	CG15719	protein_coding	32249
FBgn0030441	CG2209	X	CG2209	protein_coding	32250
FBgn0030441	CG2209	X	CG2209	protein_coding	32250
FBgn0030441	CG2209	X	CG2209	protein_coding	32250
FBgn0030441	CG2209	X	CG2209	protein_coding	32250
FBgn0030443	CG12715	X	CG12715	protein_coding	32252
FBgn0030443	CG12715	X	CG12715	protein_coding	32252
FBgn0030443	CG12715	X	CG12715	protein_coding	32252
FBgn0030443	CG12715	X	CG12715	protein_coding	32252
FBgn0266114	asRNA:CR44840	X	asRNA:CR44840	ncRNA	19835217
FBgn0266114	asRNA:CR44840	X	asRNA:CR44840	ncRNA	19835217
FBgn0266114	asRNA:CR44840	X	asRNA:CR44840	ncRNA	19835217
FBgn0266114	asRNA:CR44840	X	asRNA:CR44840	ncRNA	19835217
FBgn0262222	mir-971	X	mir-971	pre_miRNA	12797975
FBgn0262222	mir-971	X	mir-971	pre_miRNA	12797975
FBgn0262222	mir-971	X	mir-971	pre_miRNA	12797975
FBgn0262222	mir-971	X	mir-971	pre_miRNA	12797975
FBgn0010303	hep	X	hep	protein_coding	32256
FBgn0010303	hep	X	hep	protein_coding	32256
FBgn0010303	hep	X	hep	protein_coding	32256
FBgn0010303	hep	X	hep	protein_coding	32256
FBgn0261524	lic	X	lic	protein_coding	32257
FBgn0261524	lic	X	lic	protein_coding	32257
FBgn0261524	lic	X	lic	protein_coding	32257
FBgn0261524	lic	X	lic	protein_coding	32257
FBgn0030447	CG2200	X	CG2200	protein_coding	32258
FBgn0030447	CG2200	X	CG2200	protein_coding	32258
FBgn0030447	CG2200	X	CG2200	protein_coding	32258
FBgn0030447	CG2200	X	CG2200	protein_coding	32258
FBgn0263005	CG43313	X	CG43313	protein_coding	32259
FBgn0263005	CG43313	X	CG43313	protein_coding	32259
FBgn0263005	CG43313	X	CG43313	protein_coding	32259
FBgn0263005	CG43313	X	CG43313	protein_coding	32259
FBgn0030449	Fer3HCH	X	Fer3HCH	protein_coding	32260
FBgn0030449	Fer3HCH	X	Fer3HCH	protein_coding	32260
FBgn0030449	Fer3HCH	X	Fer3HCH	protein_coding	32260
FBgn0030449	Fer3HCH	X	Fer3HCH	protein_coding	32260
FBgn0250862	CG42237	X	CG42237	protein_coding	32261
FBgn0250862	CG42237	X	CG42237	protein_coding	32261
FBgn0250862	CG42237	X	CG42237	protein_coding	32261
FBgn0250862	CG42237	X	CG42237	protein_coding	32261
FBgn0052638	CG32638	X	CG32638	protein_coding	318133
FBgn0052638	CG32638	X	CG32638	protein_coding	318133
FBgn0052638	CG32638	X	CG32638	protein_coding	318133
FBgn0052638	CG32638	X	CG32638	protein_coding	318133
FBgn0065101	snmRNA:204	X	snmRNA:204	ncRNA	3772124
FBgn0065101	snmRNA:204	X	snmRNA:204	ncRNA	3772124
FBgn0065101	snmRNA:204	X	snmRNA:204	ncRNA	3772124
FBgn0065101	snmRNA:204	X	snmRNA:204	ncRNA	3772124
FBgn0030451	CG15717	X	CG15717	protein_coding	32262
FBgn0030451	CG15717	X	CG15717	protein_coding	32262
FBgn0030451	CG15717	X	CG15717	protein_coding	32262
FBgn0030451	CG15717	X	CG15717	protein_coding	32262
FBgn0030452	MFS10	X	MFS10	protein_coding	32263
FBgn0030452	MFS10	X	MFS10	protein_coding	32263
FBgn0030452	MFS10	X	MFS10	protein_coding	32263
FBgn0030452	MFS10	X	MFS10	protein_coding	32263
FBgn0052645	CG32645	X	CG32645	protein_coding	32264
FBgn0052645	CG32645	X	CG32645	protein_coding	32264
FBgn0052645	CG32645	X	CG32645	protein_coding	32264
FBgn0052645	CG32645	X	CG32645	protein_coding	32264
FBgn0030455	CG4318	X	CG4318	protein_coding	32266
