NCBI gene (formerly Entrezgene) ID	Gene stable ID	Chromosome/scaffold name	Gene Synonym	Gene type	Gene name
299343	ENSRNOG00000053631	6	LOC299343	protein_coding	Tdrd9
290652	ENSRNOG00000058359	16	FKBP-8	protein_coding	Fkbp8
290652	ENSRNOG00000058359	16	LOC290652	protein_coding	Fkbp8
290652	ENSRNOG00000058359	16	MGC125185	protein_coding	Fkbp8
103694559	ENSRNOG00000058664	Y		protein_coding	Usp9y
83618	ENSRNOG00000002074	14	Nrsf	protein_coding	Rest
313296	ENSRNOG00000023458	X	Dcaf12	protein_coding	Dcaf12l1
313296	ENSRNOG00000023458	X	LOC313296	protein_coding	Dcaf12l1
313296	ENSRNOG00000023458	X	RGD1563873	protein_coding	Dcaf12l1
313296	ENSRNOG00000023458	X	Wdr40b	protein_coding	Dcaf12l1
	ENSRNOG00000037770	X		protein_coding	AABR07039936.1
	ENSRNOG00000067118	15		lncRNA	
301323	ENSRNOG00000012486	9	p58	protein_coding	Prim2
301323	ENSRNOG00000012486	9	Pola3	protein_coding	Prim2
361332	ENSRNOG00000019577	18	LOC361332	protein_coding	Adamts19
	ENSRNOG00000062748	X		lncRNA	
120099304	ENSRNOG00000069736	X		protein_coding	
64559	ENSRNOG00000017210	17	Nritp	protein_coding	Slc22a23
363672	ENSRNOG00000023551	10	LOC363672	protein_coding	Sp6
498790	ENSRNOG00000067402	17	Akr1c17	protein_coding	Akr1c12l1
498790	ENSRNOG00000067402	17	LOC498790	protein_coding	Akr1c12l1
498790	ENSRNOG00000067402	17	MGC156786	protein_coding	Akr1c12l1
498790	ENSRNOG00000067402	17	RGD1559604	protein_coding	Akr1c12l1
298512	ENSRNOG00000026592	5	LOC298512	protein_coding	Rhbdl2
497943	ENSRNOG00000070553	10	LOC497943	protein_coding	Gltpd2
497943	ENSRNOG00000070553	10	RGD1560459	protein_coding	Gltpd2
301137	ENSRNOG00000047337	9	LOC301137	protein_coding	Vom2r79
	ENSRNOG00000062599	X		lncRNA	
500954	ENSRNOG00000069661	8	LOC500954	protein_coding	Ubl5
24297	ENSRNOG00000016173	8	CYPD45	protein_coding	Cyp1a2
24297	ENSRNOG00000016173	8	CYPIA2	protein_coding	Cyp1a2
24297	ENSRNOG00000016173	8	P-448	protein_coding	Cyp1a2
24297	ENSRNOG00000016173	8	P-450d	protein_coding	Cyp1a2
24297	ENSRNOG00000016173	8	P450-D	protein_coding	Cyp1a2
24297	ENSRNOG00000016173	8	RATCYPD45	protein_coding	Cyp1a2
301000	ENSRNOG00000029195	8	LOC301000	protein_coding	Uba7
301000	ENSRNOG00000029195	8	Ube1l	protein_coding	Uba7
498153	ENSRNOG00000001288	12	LOC498153	protein_coding	Gpr146
498153	ENSRNOG00000001288	12	RGD1560731	protein_coding	Gpr146
81765	ENSRNOG00000015335	19		protein_coding	Rpl13
287269	ENSRNOG00000003714	10	LOC287269	protein_coding	Clk4
	ENSRNOG00000063687	X		lncRNA	
288378	ENSRNOG00000029881	12	Cd209b	protein_coding	Clec4m
498003	ENSRNOG00000036798	10	LOC100365414	protein_coding	Dusp3
498003	ENSRNOG00000036798	10	LOC498003	protein_coding	Dusp3
498003	ENSRNOG00000036798	10	MGC189429	protein_coding	Dusp3
498003	ENSRNOG00000036798	10	RGD1560049	protein_coding	Dusp3
316052	ENSRNOG00000042140	8	LOC316052	protein_coding	Eomes
85243	ENSRNOG00000016384	8	p110beta	protein_coding	Pik3cb
85243	ENSRNOG00000016384	8	PI3K	protein_coding	Pik3cb
85243	ENSRNOG00000016384	8	PI3K-beta	protein_coding	Pik3cb
85243	ENSRNOG00000016384	8	PI3Kbeta	protein_coding	Pik3cb
57021	ENSRNOG00000017554	16	Adam3	protein_coding	Adam3a
57021	ENSRNOG00000017554	16	tMDC I	protein_coding	Adam3a
57021	ENSRNOG00000017554	16	tMDCI	protein_coding	Adam3a
	ENSRNOG00000068308	15		lncRNA	
25106	ENSRNOG00000007949	X	GNL	protein_coding	Rgn
25106	ENSRNOG00000007949	X	Rc	protein_coding	Rgn
25106	ENSRNOG00000007949	X	SMP-30	protein_coding	Rgn
297799	ENSRNOG00000008566	5	LOC297799	protein_coding	Mrpl15
498918	ENSRNOG00000011180	19	LOC498918	protein_coding	Irx5
688801	ENSRNOG00000042867	16	LOC688801	protein_coding	Cfap97d2
302367	ENSRNOG00000037827	X	LOC302367	protein_coding	RGD1561552
103690025	ENSRNOG00000051461	19	LOC361409	protein_coding	Rfwd3
103690025	ENSRNOG00000051461	19	RGD1305243	protein_coding	Rfwd3
	ENSRNOG00000065229	X		lncRNA	
	ENSRNOG00000030813	12		protein_coding	AABR07036498.1
84019	ENSRNOG00000033133	19	Appbp1	protein_coding	Nae1
84019	ENSRNOG00000033133	19	LOC291815	protein_coding	Nae1
84019	ENSRNOG00000033133	19	RGD1563180	protein_coding	Nae1
305073	ENSRNOG00000004195	13	LOC305073	protein_coding	Dtl
305073	ENSRNOG00000004195	13	RGD1310439	protein_coding	Dtl
289315	ENSRNOG00000003247	13	LOC289315	protein_coding	Sde2
289315	ENSRNOG00000003247	13	MGC109518	protein_coding	Sde2
289315	ENSRNOG00000003247	13	RGD1305572	protein_coding	Sde2
309911	ENSRNOG00000026049	20	LOC309911	protein_coding	Qrsl1
309911	ENSRNOG00000026049	20	MGC105526	protein_coding	Qrsl1
363441	ENSRNOG00000071176	X	RGD1560955	protein_coding	Ndufa1
363249	ENSRNOG00000015295	9	LOC363249	protein_coding	Ctdsp1
301132	ENSRNOG00000051015	9	LOC301132	protein_coding	Cd70
58812	ENSRNOG00000003984	X		lncRNA	
291464	ENSRNOG00000017832	18	LOC291464	protein_coding	Snx2
25460	ENSRNOG00000059894	10	RHAMM	protein_coding	Hmmr
290749	ENSRNOG00000009824	16	LOC290749	protein_coding	Irf2
289021	ENSRNOG00000029938	13	LOC289021	protein_coding	Pik3c2b
362838	ENSRNOG00000024549	7	LOC362838	protein_coding	Pwwp3a
362838	ENSRNOG00000024549	7	MUM-1	protein_coding	Pwwp3a
362838	ENSRNOG00000024549	7	Mum1	protein_coding	Pwwp3a
64533	ENSRNOG00000046493	10	MGC93433	protein_coding	Pnpo
64533	ENSRNOG00000046493	10	U91561	protein_coding	Pnpo
691998	ENSRNOG00000048125	10		protein_coding	AABR07029890.1
120093092	ENSRNOG00000011887	10	LOC303280	protein_coding	RGD1307929
303280	ENSRNOG00000011887	10	LOC303280	protein_coding	RGD1307929
	ENSRNOG00000062863	15		lncRNA	
291962	ENSRNOG00000015800	19	LOC291962	protein_coding	Elmo3
291962	ENSRNOG00000015800	19	MGC124673	protein_coding	Elmo3
363521	ENSRNOG00000053023	X	MGC116399	protein_coding	Taz
363521	ENSRNOG00000053023	X	Taz_mapped	protein_coding	Taz
304521	ENSRNOG00000001124	12	LOC304521	protein_coding	Rnft2
304521	ENSRNOG00000001124	12	RGD1560195	protein_coding	Rnft2
304521	ENSRNOG00000001124	12	Tmem118	protein_coding	Rnft2
	ENSRNOG00000064623	X		lncRNA	
288604	ENSRNOG00000001474	12		protein_coding	Tmem270
	ENSRNOG00000069918	9		protein_coding	
	ENSRNOG00000068694	X		lncRNA	
	ENSRNOG00000013236	15		lncRNA	Samd8
	ENSRNOG00000059655	X	LOC299306	protein_coding	RGD1564855
	ENSRNOG00000069690	5		protein_coding	
	ENSRNOG00000064884	X		lncRNA	
304336	ENSRNOG00000028651	12	LOC304336	protein_coding	RGD1566386
498967	ENSRNOG00000018836	19	LOC498967	protein_coding	RGD1559896
	ENSRNOG00000069939	13		protein_coding	
307924	ENSRNOG00000016631	19	LOC307924	protein_coding	Zfp276
680229	ENSRNOG00000002135	14	LOC680229	protein_coding	Sgcb
298696	ENSRNOG00000020474	8	LOC298696	protein_coding	Pin1
361266	ENSRNOG00000062679	17	Akr1c12	protein_coding	Akr1c13
361266	ENSRNOG00000062679	17	Akr1c12T	protein_coding	Akr1c13
361266	ENSRNOG00000062679	17	LOC361266	protein_coding	Akr1c13
	ENSRNOG00000066883	16		pseudogene	
29527	ENSRNOG00000002525	13	COX-2	protein_coding	Ptgs2
29527	ENSRNOG00000002525	13	Cox2	protein_coding	Ptgs2
29527	ENSRNOG00000002525	13	PGHS-2	protein_coding	Ptgs2
29527	ENSRNOG00000002525	13	PHS II	protein_coding	Ptgs2
688280	ENSRNOG00000053469	10		protein_coding	AABR07030861.1
313450	ENSRNOG00000066548	X		protein_coding	Rnf113a1
	ENSRNOG00000033015	18		protein_coding	AC105604.1
	ENSRNOG00000046832	X		lncRNA	AABR07039307.1
295091	ENSRNOG00000068452	2	LOC295091	protein_coding	Vom2r46
501512	ENSRNOG00000004265	X	LOC501512	protein_coding	Dipk2b
501512	ENSRNOG00000004265	X	RGD1559731	protein_coding	Dipk2b
	ENSRNOG00000063611	X		lncRNA	
100363993	ENSRNOG00000067650	X		protein_coding	
360818	ENSRNOG00000001129	12	LOC360818	protein_coding	Fbxo21
301133	ENSRNOG00000047730	9	LOC301133	protein_coding	Tnfsf14
301133	ENSRNOG00000047730	9	Tnlg1d	protein_coding	Tnfsf14
361388	ENSRNOG00000017879	19	LOC361388	protein_coding	Gab1
26295	ENSRNOG00000003359	X		protein_coding	Ogt
689623	ENSRNOG00000039265	17	LOC291080	protein_coding	Psmg4
689623	ENSRNOG00000039265	17	LOC689623	protein_coding	Psmg4
689623	ENSRNOG00000039265	17	MGC189533	protein_coding	Psmg4
689623	ENSRNOG00000039265	17	RGD1305541	protein_coding	Psmg4
300711	ENSRNOG00000029773	8	Atm_mapped	protein_coding	Atm
	ENSRNOG00000068705	10		protein_coding	
364883	ENSRNOG00000060334	18	LOC364883	protein_coding	Cdx1
363120	ENSRNOG00000022704	8	Fam62c	protein_coding	Esyt3
363120	ENSRNOG00000022704	8	LOC363120	protein_coding	Esyt3
363120	ENSRNOG00000022704	8	RGD1561304	protein_coding	Esyt3
	ENSRNOG00000067774	18		protein_coding	
298352	ENSRNOG00000050457	X	Psx4	protein_coding	Rhox9
298352	ENSRNOG00000050457	X	Psx4	protein_coding	Rhox9
306542	ENSRNOG00000012739	16	BRF-2	protein_coding	Brf2
306542	ENSRNOG00000012739	16	LOC306542	protein_coding	Brf2
	ENSRNOG00000063916	12		pseudogene	
85270	ENSRNOG00000014973	10		protein_coding	Tekt1
297805	ENSRNOG00000008871	5	LOC297805	protein_coding	Sdr16c5
297805	ENSRNOG00000008871	5	Rdhe2	protein_coding	Sdr16c5
297805	ENSRNOG00000008871	5	RGD1565999	protein_coding	Sdr16c5
84358	ENSRNOG00000016203	7	LOC314624	protein_coding	Efna2
498257	ENSRNOG00000024825	13	LOC498257	protein_coding	Fam163a
498257	ENSRNOG00000024825	13	RGD1565760	protein_coding	Fam163a
688163	ENSRNOG00000049162	10	LOC688163	protein_coding	Prr15l
100361133	ENSRNOG00000065724	5	LOC100361133	protein_coding	Mycbp
100361133	ENSRNOG00000065724	5	LOC298513	protein_coding	Mycbp
689077	ENSRNOG00000054006	16	LOC689077	protein_coding	Spaca7
690252	ENSRNOG00000022724	13	CNIH-3	protein_coding	Cnih3
690252	ENSRNOG00000022724	13	LOC690252	protein_coding	Cnih3
309912	ENSRNOG00000000279	20	LOC309912	protein_coding	Rtn4ip1
309912	ENSRNOG00000000279	20	RGD1563384	protein_coding	Rtn4ip1
	ENSRNOG00000038267	X		protein_coding	AABR07038554.1
29662	ENSRNOG00000018091	17	GDI-2	protein_coding	Gdi2
29662	ENSRNOG00000018091	17	GDI-3	protein_coding	Gdi2
29662	ENSRNOG00000018091	17	Gdi3	protein_coding	Gdi2
290401	ENSRNOG00000009512	15	Esd_mapped	protein_coding	Esd
290401	ENSRNOG00000009512	15	FGH	protein_coding	Esd
	ENSRNOG00000069471	2		protein_coding	
290766	ENSRNOG00000028299	16	LOC290766	protein_coding	Triml2
290766	ENSRNOG00000028299	16	RGD1565382	protein_coding	Triml2
	ENSRNOG00000038211	18		protein_coding	AABR07032856.1
360625	ENSRNOG00000011986	10	CK-12	protein_coding	Krt12
360625	ENSRNOG00000011986	10	K12	protein_coding	Krt12
360625	ENSRNOG00000011986	10	Ka12	protein_coding	Krt12
360625	ENSRNOG00000011986	10	Krt1-12	protein_coding	Krt12
360625	ENSRNOG00000011986	10	LOC360625	protein_coding	Krt12
	ENSRNOG00000018224	6		pseudogene	AABR07033020.1
338477	ENSRNOG00000056714	7	SLAP-1	protein_coding	Sla
338477	ENSRNOG00000056714	7	Slap1	protein_coding	Sla
304197	ENSRNOG00000066613	12	LOC304197	protein_coding	RGD1564571
294230	ENSRNOG00000000804	20	Ptd017	protein_coding	Mrps18b
	ENSRNOG00000057469	X		protein_coding	AABR07041403.1
690693	ENSRNOG00000064019	19	LOC690693	protein_coding	Ddx19b
690693	ENSRNOG00000064019	19	Zd10a	protein_coding	Ddx19b
	ENSRNOG00000049801	17		pseudogene	AABR07065291.1
120094607	ENSRNOG00000064862	9		protein_coding	
689388	ENSRNOG00000012280	2	LOC689388	protein_coding	Ptx3
498155	ENSRNOG00000032693	12		protein_coding	
289392	ENSRNOG00000007324	13	LOC289392	protein_coding	Plxna2
100363193	ENSRNOG00000038299	X		protein_coding	
304522	ENSRNOG00000001126	12	LOC304522	protein_coding	Fbxw8
299600	ENSRNOG00000008199	7	LOC299600	protein_coding	Odf3l2
299600	ENSRNOG00000008199	7	RGD1310260	protein_coding	Odf3l2
287638	ENSRNOG00000004278	10	LOC287638	protein_coding	Dlx3
171556	ENSRNOG00000016307	17	Ghd1	protein_coding	Prl5a1
171556	ENSRNOG00000016307	17	PLP-L	protein_coding	Prl5a1
171556	ENSRNOG00000016307	17	Prlpl	protein_coding	Prl5a1
289023	ENSRNOG00000047481	13		protein_coding	Kiss1
282838	ENSRNOG00000052219	10		protein_coding	Gm2a
	ENSRNOG00000064792	18		protein_coding	
	ENSRNOG00000070967	X		protein_coding	
309772	ENSRNOG00000000405	20	LOC309772	protein_coding	Vgll2
103694554	ENSRNOG00000066858	Y	Sry3C	protein_coding	Sry3
120099253	ENSRNOG00000061511	X		protein_coding	
316001	ENSRNOG00000019363	8	Fam212a	protein_coding	Inka1
316001	ENSRNOG00000019363	8	LOC316001	protein_coding	Inka1
316001	ENSRNOG00000019363	8	RGD1560778	protein_coding	Inka1
25119	ENSRNOG00000003522	13	Hlals	protein_coding	Mr1
25119	ENSRNOG00000003522	13	Hlals_mapped	protein_coding	Mr1
	ENSRNOG00000070059	9		protein_coding	
298514	ENSRNOG00000017426	5	LOC298514	protein_coding	Rragc
304850	ENSRNOG00000002454	13	LOC304850	protein_coding	Rnf2
304850	ENSRNOG00000002454	13	MGC114502	protein_coding	Rnf2
304850	ENSRNOG00000002454	13	RING1b	protein_coding	Rnf2
286908	ENSRNOG00000013653	17	LMP	protein_coding	Pdlim7
364773	ENSRNOG00000033010	17	Akr1c13	protein_coding	Akr1c12
364773	ENSRNOG00000033010	17	BER1	protein_coding	Akr1c12
364773	ENSRNOG00000033010	17	LOC364773	protein_coding	Akr1c12
364773	ENSRNOG00000033010	17	LOCT364773	protein_coding	Akr1c12
364773	ENSRNOG00000033010	17	TBER1	protein_coding	Akr1c12
364773	ENSRNOG00000033010	17	TBER1-S	protein_coding	Akr1c12
364773	ENSRNOG00000033010	17	x56	protein_coding	Akr1c12
498193	ENSRNOG00000001198	12	LOC498193	protein_coding	Fam222a
498193	ENSRNOG00000001198	12	RGD1565883	protein_coding	Fam222a
288589	ENSRNOG00000001431	12	LOC288589	protein_coding	Rasa4
288589	ENSRNOG00000001431	12	RGD1565457	protein_coding	Rasa4
360928	ENSRNOG00000002152	14	LOC360928	protein_coding	Dcun1d4
360928	ENSRNOG00000002152	14	RGD1310422	protein_coding	Dcun1d4
	ENSRNOG00000069947	Y		protein_coding	
688276	ENSRNOG00000046086	10	LOC688276	protein_coding	Tmc8
500400	ENSRNOG00000009114	5	MGC109194	protein_coding	Fam110b
498231	ENSRNOG00000029418	13		protein_coding	
288167	ENSRNOG00000001616	11	LOC288167	protein_coding	Senp7
299346	ENSRNOG00000014362	6	LOC299346	protein_coding	Nudt14
498004	ENSRNOG00000036796	10	LOC498004	protein_coding	Cfap97d1
498004	ENSRNOG00000036796	10	RGD1565533	protein_coding	Cfap97d1
361435	ENSRNOG00000016706	19	LOC361435	protein_coding	Fanca
120094605	ENSRNOG00000033341	9		protein_coding	MGC116197
298700	ENSRNOG00000020619	8	Eif3s4	protein_coding	Eif3g
298700	ENSRNOG00000020619	8	LOC298700	protein_coding	Eif3g
691069	ENSRNOG00000045626	19	LOC691069	protein_coding	Pkd1l2
120099577	ENSRNOG00000068692	Y	Sry3C	protein_coding	Sry3
102553413	ENSRNOG00000028179	X		protein_coding	AABR07038552.1
	ENSRNOG00000064387	X		protein_coding	
	ENSRNOG00000066153	10		protein_coding	
299613	ENSRNOG00000030830	7	LOC299613	protein_coding	Mex3d
299613	ENSRNOG00000030830	7	Rkhd1	protein_coding	Mex3d
288517	ENSRNOG00000051770	12	LOC288517	protein_coding	Cyp2w1
102553278	ENSRNOG00000064941	8		protein_coding	
291394	ENSRNOG00000015591	18	LOC291394	protein_coding	Cndp2
298168	ENSRNOG00000062454	X		protein_coding	Tenm1
81818	ENSRNOG00000018087	17		protein_coding	Vim
	ENSRNOG00000070430	X		protein_coding	
120099582	ENSRNOG00000066009	Y	Sry3C	protein_coding	Sry3
304549	ENSRNOG00000028814	12	LOC304549	protein_coding	Oasl2
25259	ENSRNOG00000038540	11	Gp5	protein_coding	NEWGENE_2724
	ENSRNOG00000066965	13		protein_coding	
24495	ENSRNOG00000026786	10	IL-3	protein_coding	Il3
24495	ENSRNOG00000026786	10	MCGF	protein_coding	Il3
	ENSRNOG00000068315	X		lncRNA	
	ENSRNOG00000066502	9		protein_coding	
58850	ENSRNOG00000003765	X	Ahch	protein_coding	Nr0b1
58850	ENSRNOG00000003765	X	DAX-1	protein_coding	Nr0b1
292023	ENSRNOG00000018404	19	Aars	protein_coding	Aars1
292023	ENSRNOG00000018404	19	LOC292023	protein_coding	Aars1
287697	ENSRNOG00000013754	10	Ka30	protein_coding	Krt35
287697	ENSRNOG00000013754	10	Krt1-2	protein_coding	Krt35
287697	ENSRNOG00000013754	10	LOC287697	protein_coding	Krt35
	ENSRNOG00000069204	5		protein_coding	
	ENSRNOG00000062115	Y		processed_pseudogene	AC242953.1
	ENSRNOG00000067012	X		protein_coding	
79449	ENSRNOG00000000957	12		protein_coding	Rpl21
287453	ENSRNOG00000018829	10	LOC287453	protein_coding	Rnasek
287453	ENSRNOG00000018829	10	RGD1305687	protein_coding	Rnasek
287452	ENSRNOG00000018829	10	LOC287453	protein_coding	Rnasek
287452	ENSRNOG00000018829	10	RGD1305687	protein_coding	Rnasek
689412	ENSRNOG00000027254	13		pseudogene	
	ENSRNOG00000049220	12		protein_coding	AABR07035501.1
305846	ENSRNOG00000010375	15	LOC305846	protein_coding	Slc39a2
302311	ENSRNOG00000066849	X	LOC302311	protein_coding	RGD1564748
289395	ENSRNOG00000034164	13	Cd21	protein_coding	Cr2
	ENSRNOG00000069112	Y		processed_pseudogene	
314467	ENSRNOG00000043031	6	LOC314467	protein_coding	Rd3l
314467	ENSRNOG00000043031	6	RGD1305627	protein_coding	Rd3l
	ENSRNOG00000063899	X		lncRNA	
498100	ENSRNOG00000024040	11	LOC498100	protein_coding	Mb21d2
498100	ENSRNOG00000024040	11	RGD1559643	protein_coding	Mb21d2
353307	ENSRNOG00000000568	20	Ent3	protein_coding	Slc29a3
	ENSRNOG00000066561	9		protein_coding	
684107	ENSRNOG00000047649	17		protein_coding	
65171	ENSRNOG00000054008	8	LOC100360612	protein_coding	Scamp5
288689	ENSRNOG00000001128	12	LOC288689	protein_coding	Tesc
288689	ENSRNOG00000001128	12	RGD1566317	protein_coding	Tesc
291325	ENSRNOG00000064205	17	Siat8f	protein_coding	St8sia6
307096	ENSRNOG00000038319	17	LOC307096	protein_coding	Akr1c19
307096	ENSRNOG00000038319	17	RAKi	protein_coding	Akr1c19
307096	ENSRNOG00000038319	17	RGD1562954	protein_coding	Akr1c19
	ENSRNOG00000070594	X		lncRNA	
64823	ENSRNOG00000016677	18		protein_coding	Csnk1g3
29318	ENSRNOG00000068887	20		protein_coding	Ddt
298534	ENSRNOG00000011332	5	LOC298534	protein_coding	Clspn
64205	ENSRNOG00000001148	12	Arbp	protein_coding	Rplp0
64205	ENSRNOG00000001148	12	L10E	protein_coding	Rplp0
246326	ENSRNOG00000022686	16	DHHC-2	protein_coding	Zdhhc2
246326	ENSRNOG00000022686	16	DHHC2	protein_coding	Zdhhc2
246326	ENSRNOG00000022686	16	rec	protein_coding	Zdhhc2
246326	ENSRNOG00000022686	16	srec	protein_coding	Zdhhc2
690288	ENSRNOG00000070092	13	LOC690266	protein_coding	Dnah14
690288	ENSRNOG00000070092	13	LOC690288	protein_coding	Dnah14
680273	ENSRNOG00000039296	12	LOC680273	protein_coding	Foxl3
85238	ENSRNOG00000002051	11		protein_coding	Synj1
363948	ENSRNOG00000014556	13	Cad20	protein_coding	Cdh20
363948	ENSRNOG00000014556	13	LOC363948	protein_coding	Cdh20
304929	ENSRNOG00000057855	13	Ac2-120	protein_coding	F5
304929	ENSRNOG00000057855	13	F5_mapped	protein_coding	F5
501516	ENSRNOG00000068449	X		protein_coding	
287698	ENSRNOG00000031805	10	Ka31	protein_coding	Krt36
287698	ENSRNOG00000031805	10	Krt1-5	protein_coding	Krt36
287698	ENSRNOG00000031805	10	LOC287698	protein_coding	Krt36
	ENSRNOG00000054002	Y		lncRNA	AABR07025152.1
29709	ENSRNOG00000003241	10		protein_coding	Gabrg2
367562	ENSRNOG00000047656	10	MGC72625	protein_coding	Gaa
102549410	ENSRNOG00000068672	18		protein_coding	Gm45871
307916	ENSRNOG00000018784	19	LOC307916	protein_coding	Jph3
25181	ENSRNOG00000055962	X	BSPG1	protein_coding	Bgn
25181	ENSRNOG00000055962	X	PG-S1	protein_coding	Bgn
60384	ENSRNOG00000060723	8		protein_coding	AABR07071244.1
120094606	ENSRNOG00000067046	9		protein_coding	
	ENSRNOG00000065115	6		protein_coding	
100363275	ENSRNOG00000012991	16	Gpr124	protein_coding	Adgra2
100363275	ENSRNOG00000012991	16	LOC100363275	protein_coding	Adgra2
100363275	ENSRNOG00000012991	16	LOC306543	protein_coding	Adgra2
305854	ENSRNOG00000013287	15	LOC305854	protein_coding	Sall2
288457	ENSRNOG00000000952	12	Gsh1	protein_coding	Gsx1
288457	ENSRNOG00000000952	12	LOC288457	protein_coding	Gsx1
294973	ENSRNOG00000014178	2	ACAD-9	protein_coding	Acad9
294973	ENSRNOG00000014178	2	Nyggf2	protein_coding	Acad9
680770	ENSRNOG00000033330	17	LOC680770	protein_coding	Skida1
306599	ENSRNOG00000017085	16	LOC306599	protein_coding	Tubgcp3
	ENSRNOG00000067420	Y		lncRNA	
100360682	ENSRNOG00000067587	13	LOC100360682	protein_coding	Snrpe
312946	ENSRNOG00000008872	5	LOC312946	protein_coding	Tmem68
312946	ENSRNOG00000008872	5	RGD1309006	protein_coding	Tmem68
317546	ENSRNOG00000003643	X		protein_coding	Tab3
305081	ENSRNOG00000045558	13	LOC305081	protein_coding	Cd34
	ENSRNOG00000066309	X		lncRNA	
364834	ENSRNOG00000016231	18	LOC364834	protein_coding	Polr2d
316335	ENSRNOG00000017265	9	LOC316335	protein_coding	Tmem131
316335	ENSRNOG00000017265	9	RGD1309266	protein_coding	Tmem131
81653	ENSRNOG00000014170	17		protein_coding	Dbn1
	ENSRNOG00000070880	X		protein_coding	
304330	ENSRNOG00000050052	12	LOC304330	protein_coding	Cox19
304330	ENSRNOG00000050052	12	RGD1305631	protein_coding	Cox19
59268	ENSRNOG00000020361	8	Ihpk2	protein_coding	Ip6k2
59268	ENSRNOG00000020361	8	Pius	protein_coding	Ip6k2
24629	ENSRNOG00000018461	18	PDGFR-1	protein_coding	Pdgfrb
	ENSRNOG00000069464	18		pseudogene	
304193	ENSRNOG00000028090	12	LOC304193	protein_coding	Arhgef18
	ENSRNOG00000069298	Y		lncRNA	
	ENSRNOG00000067010	6		protein_coding	
291914	ENSRNOG00000015534	19	LOC291914	protein_coding	Cnep1r1
291914	ENSRNOG00000015534	19	RGD1308816	protein_coding	Cnep1r1
291914	ENSRNOG00000015534	19	Tmem188	protein_coding	Cnep1r1
	ENSRNOG00000066131	Y		lncRNA	
120094612	ENSRNOG00000064783	9		protein_coding	
	ENSRNOG00000064103	13		protein_coding	
304645	ENSRNOG00000003496	19	LOC304645	protein_coding	Tbc1d9
304645	ENSRNOG00000003496	19	RGD1308221	protein_coding	Tbc1d9
363443	ENSRNOG00000002960	X	LOC363443	protein_coding	Ndp
363443	ENSRNOG00000002960	X	Ndph	protein_coding	Ndp
363443	ENSRNOG00000002960	X	RGD1563968	protein_coding	Ndp
252918	ENSRNOG00000011777	10		protein_coding	Spag5
	ENSRNOG00000063889	17		protein_coding	
29526	ENSRNOG00000001153	12		protein_coding	Pla2g1b
691469	ENSRNOG00000039075	17	Ghd2	protein_coding	Prl5a2
691469	ENSRNOG00000039075	17	Prlpp	protein_coding	Prl5a2
	ENSRNOG00000068239	Y		lncRNA	
25466	ENSRNOG00000001928	11	IL-1RAcp	protein_coding	Il1rap
25466	ENSRNOG00000001928	11	Il1racpb	protein_coding	Il1rap
25466	ENSRNOG00000001928	11	MGC114349	protein_coding	Il1rap
498959	ENSRNOG00000042274	19	LOC498959	protein_coding	Fbxo31
498959	ENSRNOG00000042274	19	MGC125122	protein_coding	Fbxo31
498959	ENSRNOG00000042274	19	RGD1561069	protein_coding	Fbxo31
25661	ENSRNOG00000014288	9	FN	protein_coding	Fn1
25661	ENSRNOG00000014288	9	fn-1	protein_coding	Fn1
363484	ENSRNOG00000037919	X		protein_coding	
